"text","text","best_surface2_id"
"rice","long grain","419597"
"rice","small white","427491"
"rice","tiny bit","429689"
"rice","white brown","431777"
"rice","white grain","431819"
"rice","white piece","431840"
"rice","white wheat","431879"
"rice","little white","454739"
"rice","white kernel","474906"
"rice","white small","474923"
"rice","pilaf","490908"
"rice","white","496644"
"rice","maybe fry","498470"
"rice","risotto","498945"
"rice","white little","499602"
"rice","white longish","499603"
"rice","white maggot","499604"
"rice","white oval","499605"
"rice","white pellet","499606"
"rice","white sliver","499610"
"rice","cereal crispy","503608"
"rice","cereal food","503609"
"rice","oriental dish","504520"
"rice","ant egg","508471"
"rich","money","1416"
"rich","wealth","5157"
"rich","poor","29486"
"rich","wealthy","73342"
"rich","wealthy person","83912"
"rich","high class","416719"
"rich","abundant money","503300"
"rick","roll","61743"
"riddle","joke type","452246"
"riddle","joke","454043"
"ride","traveling","1090"
"ride","fun","1555"
"ride","drive","21567"
"ride","bike","27406"
"ride","carnival","66499"
"ride","roller coaster","100676"
"ride","verb","277069"
"ride","car","405364"
"ride","horse","422945"
"ride","horse back","450310"
"ride","wheel","460951"
"ride","motorcycle","498658"
"ride","horse passenger","504145"
"ride","midway","504366"
"ridge","hill","32322"
"ridicule","make fun","420037"
"rifle","gun","4878"
"rifle","long","42865"
"rifle","stick","43821"
"rifle","hunt","87378"
"rifle","winchester","281997"
"rifle","shotgun","328681"
"rifle","long gun","405112"
"rifle","long barrel","419576"
"rifle","sniper","499179"
"ring","wedding","1116"
"ring","gold","2586"
"ring","nice","7505"
"ring","round","8170"
"ring","jewelry","8946"
"ring","shiny","11403"
"ring","diamond","24044"
"ring","hand","34102"
"ring","marriage","37048"
"ring","circular","39715"
"ring","singular","41486"
"ring","telephone","43530"
"ring","moon","51838"
"ring","bell","70472"
"ring","ornament","84443"
"ring","couple","96439"
"ring","phone","101360"
"ring","circus","101361"
"ring","movie","121951"
"ring","hoop","127889"
"ring","jewellery","163069"
"ring","halo","168906"
"ring","cell phone","276247"
"ring","circle","296565"
"ring","engagement","406172"
"ring","bell sound","408732"
"ring","gold band","415577"
"ring","gold circle","415580"
"ring","gold silver","415590"
"ring","lord","419697"
"ring","finger","422931"
"ring","round jewelry","425851"
"ring","wed band","431577"
"ring","round circle","465393"
"ring","wed circle","474504"
"ring","wed finger","474508"
"ring","wed symbol","474520"
"ring","square circle","499260"
"ring","incoming call","504174"
"ring","phone doorbell","504579"
"ring","wedding finger","505140"
"ripe","fruit","5566"
"ripe","ready eat","498897"
"rise","wake up","229"
"rise","sun","1497"
"rise","get up","6837"
"rise","nice","7505"
"rise","yeast","13198"
"rise","bread","22367"
"rise","stand","38615"
"rise","lift","57424"
"rise","go up","74509"
"rise","ascend","137491"
"rise","set","272041"
"rise","fall","404090"
"rise","roman empire","425745"
"rise","sun set","428770"
"rise","sun up","428772"
"rise","shine","434685"
"rise","red flower","464512"
"rise","go upwards","504029"
"rise","morning","508502"
"risk","board game","273669"
"rite","ceremony","56159"
"river","nature","1461"
"river","sea","1490"
"river","ocean","1492"
"river","water","1843"
"river","bank","2097"
"river","blue","5475"
"river","line","6449"
"river","pond","27690"
"river","stream","28225"
"river","water flow","30571"
"river","run water","39093"
"river","long","42865"
"river","ribbon","55717"
"river","snake","83152"
"river","flow water","86554"
"river","lake","144472"
"river","wind","155988"
"river","creek","160502"
"river","flow","162830"
"river","mississippi","197570"
"river","run","222650"
"river","canal","282920"
"river","brook","285860"
"river","amazon","404074"
"river","amazon thame","404075"
"river","big lake","404215"
"river","big stream","404243"
"river","mississippi nile","405209"
"river","thame","405943"
"river","big creek","408881"
"river","large creek","418531"
"river","large stream","418568"
"river","nile","421892"
"river","water body","431402"
"river","empty ocean","443918"
"river","revere","464958"
"river","water stream","474354"
"river","lake stream","487203"
"river","stream creek","494385"
"river","squiggle","499262"
"river","thame mississippi","499373"
"river","flow sea","503949"
"river","riparian","504724"
"road","travel","1241"
"road","drive","1740"
"road","black","2361"
"road","pavement","16164"
"road","asphalt","21649"
"road","transport","22059"
"road","country","27662"
"road","tar","32320"
"road","street","44357"
"road","highway","78273"
"road","car","126836"
"road","path","282175"
"road","lane","300896"
"road","route","404890"
"road","upper case","406117"
"road","long wind","419644"
"road","pathway","423732"
"road","tarmac","429103"
"road","drive path","443227"
"road","drive surface","443232"
"road","interstate","451882"
"road","long straight","454964"
"road","street avenue","469365"
"road","avenue street","508509"
"road","black line","508621"
"road","concrete ribbon","508841"
"roar","lion","6998"
"roar","scary","8150"
"robber","thief","74610"
"robbery","police","776"
"robbery","crime","2054"
"robbery","theft","3123"
"robbery","jail","7269"
"robbery","bank","8511"
"robbery","jail time","32249"
"robbery","law","65271"
"robbery","thief","74610"
"robbery","bobby","83103"
"robbery","take","90737"
"robbery","bob","100642"
"robbery","mob","164040"
"robbery","arm","229163"
"robbery","berry","329541"
"robbery","arm theft","407714"
"robbery","burglary","409853"
"robbery","rob","429958"
"robbery","grand theft","448379"
"robbery","hold up","450069"
"robbery","mug","457421"
"robbery","stick up","469146"
"robbery","steal","471897"
"robbery","clobber","481299"
"robbery","larceny","487262"
"robbery","street burglary","499292"
"robbery","take without","499343"
"robbery","thievery","499395"
"robbery","bank theft","503410"
"robbery","gunpoint","504065"
"robin","bird","10891"
"robin","batman","66486"
"robin","bat man","503420"
"rock","stone","9119"
"rock","hard","9491"
"rock","mountain","22958"
"rock","gravel","76493"
"rock","boulder","155887"
"rock","roll","404095"
"rock","paper scissor","461755"
"rock","wrestle cook","505180"
"rocker","chair","1851"
"rocker","dance","5017"
"rocker","person","6034"
"rocker","motion","21944"
"rocker","noun","186560"
"rocket","space","5243"
"rocket","banana","20389"
"rocket","nasa","83072"
"rocket","ship","262604"
"rocket","space ship","427945"
"rod","stick","164664"
"roe","fish egg","445595"
"roe","tiny egg","499431"
"roe","wade","505106"
"rogue","thief","74610"
"role","act","9590"
"role","character","404039"
"role","theater act","429353"
"roll","paper","153"
"roll","music","569"
"roll","ball","1618"
"roll","dinner","1810"
"roll","round","8170"
"roll","small","9459"
"roll","bread","22367"
"roll","push","23415"
"roll","bun","24129"
"roll","move","31501"
"roll","spin","35042"
"roll","hamburger","41556"
"roll","and","51117"
"roll","sandwich","97604"
"roll","tumble","217950"
"roll","biscuit","404252"
"roll","no moss","405301"
"roll","rock","405594"
"roll","small bread","427377"
"roll","small round","427466"
"roll","rick","432940"
"roll","dinner bread","442549"
"roll","dinner bun","442551"
"roll","bagel","453725"
"roll","round bread","465391"
"roll","small circle","467736"
"roll","small loaf","467810"
"roll","stop drop","469239"
"roll","turn over","472601"
"roll","wheel","474758"
"roll","dice casino","503778"
"roll","hay","504986"
"romance","lover","21823"
"room","home","1645"
"room","bed","1796"
"room","sleep","1888"
"room","inside","5219"
"room","space","5243"
"room","kitchen","8163"
"room","live","15771"
"room","four side","18249"
"room","wall","25409"
"room","building","28038"
"room","messy","33552"
"room","box","33797"
"room","dine","37540"
"room","bath","41177"
"room","cube","48910"
"room","four wall","51998"
"room","square","52701"
"room","hotel","55994"
"room","small","85318"
"room","den","102313"
"room","your in","152131"
"room","live space","163457"
"room","house","283244"
"room","house part","404922"
"room","bed bath","408469"
"room","area","476104"
"room","without bed","478128"
"room","moor backwards","498532"
"room","view","499639"
"room","interior house","504189"
"room","live bed","504293"
"root","plant","766"
"rope","climb up","132800"
"rope","hemp","504113"
"rosary","bead","60255"
"rosary","rise","454271"
"rotation","earth","1846"
"rotation","move round","489124"
"rough","golf","1295"
"rough","hard","9491"
"rough","sandpaper","67255"
"rough","sand paper","212701"
"rough","draft","443077"
"rough","sandpaper texture","504753"
"round","ball","7734"
"round","wheel","34958"
"round","circular","39715"
"round","geometry","41481"
"round","shape","182143"
"round","circle","296565"
"round","bangle","404152"
"round","circle shape","410763"
"round","earth","453899"
"round","sphere","454373"
"round","merry go","488628"
"round","shape plate","499057"
"route","map","4200"
"route","road","67752"
"route","highway","78273"
"royal","king","1612"
"royal","purple","7456"
"royal","queen","21546"
"royal","noble","23230"
"royal","boil","30501"
"royal","monarchy","36564"
"royal","palace","225329"
"royal","adjective","275242"
"royal","king queen","405016"
"royal","princely","491477"
"rub","hand","2624"
"rub","friction","35086"
"rub","caress","35488"
"rub","stroke","43542"
"rub","wipe","64300"
"rub","touch","71260"
"rub","buff","76184"
"rub","back","136317"
"rub","massage","271760"
"rub","tub sub","430387"
"rub","eraser","453910"
"rub","polish","454199"
"rub","foot massage","503957"
"rub","genie lamp","503997"
"rub","magic lamp","504311"
"rub","pat caress","504551"
"rub","physic contact","504582"
"rub","bur reverse","508714"
"rubber","tire","22854"
"rubber","eraser","83047"
"rubber","tire make","499441"
"rudder","butter","1215"
"rudder","boat","3309"
"rudder","fin","17708"
"rudder","steer","131172"
"rudder","mechanism","292856"
"rudder","steer boat","428382"
"rudder","under boat","499506"
"ruff","dog bark","412506"
"ruff","dog sound","442880"
"rug","floor","6925"
"rug","carpet","8513"
"rug","thick hair","141610"
"rug","hairpiece","485476"
"ruin","destruction","7538"
"ruin","broken","9275"
"ruin","mess","27213"
"ruin","wreck","29279"
"ruin","old architecture","91861"
"ruin","ancient","98821"
"ruin","ancient rome","138825"
"ruin","rubble","405624"
"ruin","ancient building","407332"
"ruin","derelict","412012"
"ruin","old build","422829"
"ruin","fly","497945"
"ruin","gone build","498068"
"ruin","aztec","503394"
"ruin","crumble building","508889"
"ruin","crumble stone","508890"
"rule","game","782"
"rule","golden","2679"
"rule","broken","9275"
"rule","king","22605"
"rule","govern","37170"
"rule","singular","41486"
"rule","law","54597"
"rule","cruel","57236"
"rule","order","75004"
"rule","behavior","188049"
"rule","measure device","289899"
"rule","duel","402426"
"rule","regulation","405575"
"rule","follow","414462"
"rule","measurement tool","420587"
"rule","reign","429652"
"rule","law order","453169"
"rule","rural","454275"
"rule","king power","504243"
"rule","yardstick","508410"
"rule","unto","508962"
